"No.","Time","Receiver address","Transmitter address","Destination address","Source","Destination","Type/Subtype","Protocol","PHY type","Length","Info"
"12053","8.210714","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12054","8.210788","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","","IntelCor_54:99:71 (b4:6d:83:54:99:71) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"12055","8.210862","b4:6d:83:54:99:71","","","","IntelCor_54:99:71 (b4:6d:83:54:99:71) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"12056","8.210936","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1630, FN=0, Flags=.p.....T."
"12057","8.211009","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1631, FN=0, Flags=.p.....T."
"12058","8.211084","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1632, FN=0, Flags=.p.....T."
"12059","8.211159","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1633, FN=0, Flags=.p.....TC"
"12060","8.211234","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1634, FN=0, Flags=.p.....TC"
"12061","8.211309","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1635, FN=0, Flags=.p.....TC"
"12062","8.211384","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1636, FN=0, Flags=.p.....T."
"12063","8.211459","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1637, FN=0, Flags=.p.....TC"
"12064","8.211534","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","167","QoS Data, SN=1638, FN=0, Flags=.p.....TC"
"12065","8.211608","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","b4:14:89:60:c7:c0","IntelCor_54:99:71","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","171","QoS Data, SN=1639, FN=0, Flags=.p.....TC"
"12066","8.211724","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","IntelCor_54:99:71 (b4:6d:83:54:99:71) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12067","8.211795","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"12068","8.211865","4c:7c:5f:33:b9:74","","","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"12069","8.211935","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","150","QoS Data, SN=2757, FN=0, Flags=.p.....TC"
"12070","8.212009","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","b4:14:89:60:c7:c0","Apple_33:b9:74","CiscoInc_60:c7:c0","QoS Data","802.11","802.11n","154","QoS Data, SN=2758, FN=0, Flags=.p.....TC"
"12071","8.212082","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (TA)","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12072","8.212153","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:a2:db (f4:5c:89:8c:a2:db) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"12073","8.212223","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","104.146.220.53","10.145.4.233","QoS Data","TCP","802.11n","134","443 > 53238 [ACK] Seq=5619 Ack=335 Win=131584 Len=0 TSval=3368287 TSecr=2379905731"
"12074","8.212299","f4:5c:89:8c:a2:db","9c:1c:12:e0:dd:d0","f4:5c:89:8c:a2:db","104.146.220.53","10.145.4.233","QoS Data","TLSv1.2","802.11n","245","Change Cipher Spec, Encrypted Handshake Message"
"12075","8.212370","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2493, FN=0, Flags=.p....F.C"
"12076","8.212494","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2494, FN=0, Flags=.p....F.C"
"12077","8.212567","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2495, FN=0, Flags=.p....F.C"
"12078","8.212639","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2496, FN=0, Flags=.p....F.C"
"12079","8.212712","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2497, FN=0, Flags=.p....F.C"
"12080","8.212786","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2498, FN=0, Flags=.p....F.C"
"12081","8.212861","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2499, FN=0, Flags=.p....F.C"
"12082","8.212934","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2500, FN=0, Flags=.p....F.C"
"12083","8.213007","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2501, FN=0, Flags=.p....F.C"
"12084","8.213079","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2502, FN=0, Flags=.p....F.C"
"12085","8.213154","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2503, FN=0, Flags=.p....F.C"
"12086","8.213279","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2504, FN=0, Flags=.p....F.C"
"12087","8.213354","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2505, FN=0, Flags=.p....F.C"
"12088","8.213428","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2506, FN=0, Flags=.p....F.C"
"12089","8.213501","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2507, FN=0, Flags=.p....F.C"
"12090","8.213576","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2508, FN=0, Flags=.p....F.C"
"12091","8.213652","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2509, FN=0, Flags=.p....F.C"
"12092","8.213726","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2510, FN=0, Flags=.p....F.C"
"12093","8.213797","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2511, FN=0, Flags=.p....F.C"
"12094","8.213871","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1480","QoS Data, SN=2512, FN=0, Flags=.p....F.C"
"12095","8.213942","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","","IntelCor_54:99:71 (b4:6d:83:54:99:71) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12096","8.214057","9c:1c:12:e0:dd:d0","90:8d:6c:8c:b8:db","","Apple_8c:b8:db (90:8d:6c:8c:b8:db) (TA)","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (RA)","Request-to-send","802.11","802.11a","45","Request-to-send, Flags=........C"
"12097","8.214129","90:8d:6c:8c:b8:db","","","","Apple_8c:b8:db (90:8d:6c:8c:b8:db) (RA)","Clear-to-send","802.11","802.11a","39","Clear-to-send, Flags=........C"
"12098","8.214198","9c:1c:12:e0:dd:d0","90:8d:6c:8c:b8:db","b4:14:89:60:c7:c0","10.145.18.15","17.249.172.23","QoS Data","TCP","802.11n","1508","[TCP segment of a reassembled PDU]"
"12099","8.214271","9c:1c:12:e0:dd:d0","90:8d:6c:8c:b8:db","b4:14:89:60:c7:c0","10.145.18.15","17.249.172.23","QoS Data","TLSv1.2","802.11n","353","Application Data"
"12100","8.214341","90:8d:6c:8c:b8:db","9c:1c:12:e0:dd:d0","","ArubaNet_e0:dd:d0 (9c:1c:12:e0:dd:d0) (TA)","Apple_8c:b8:db (90:8d:6c:8c:b8:db) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12101","8.214412","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2952, FN=0, Flags=.p....F.C"
"12102","8.214484","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2953, FN=0, Flags=.p....F.C"
"12103","8.214557","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2954, FN=0, Flags=.p....F.C"
"12104","8.214629","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2955, FN=0, Flags=.p....F.C"
"12105","8.214747","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2956, FN=0, Flags=.p....F.C"
"12106","8.214819","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2957, FN=0, Flags=.p....F.C"
"12107","8.214891","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2958, FN=0, Flags=.p....F.C"
"12108","8.214964","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2959, FN=0, Flags=.p....F.C"
"12109","8.215037","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2960, FN=0, Flags=.p....F.C"
"12110","8.215109","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2961, FN=0, Flags=.p....F.C"
"12111","8.215181","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2962, FN=0, Flags=.p....F.C"
"12112","8.215253","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2963, FN=0, Flags=.p....F.C"
"12113","8.215374","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2964, FN=0, Flags=.p....F.C"
"12114","8.215448","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2965, FN=0, Flags=.p....F.C"
"12115","8.215521","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2966, FN=0, Flags=.p....F.C"
"12116","8.215593","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2967, FN=0, Flags=.p....F.C"
"12117","8.215665","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2968, FN=0, Flags=.p....F.C"
"12118","8.215739","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2969, FN=0, Flags=.p....F.C"
"12119","8.215810","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2970, FN=0, Flags=.p....F.C"
"12120","8.215882","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=2971, FN=0, Flags=.p....F.C"
"12121","8.215954","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12122","8.216063","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2493, FN=0, Flags=.p..R.F.C"
"12123","8.216135","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2494, FN=0, Flags=.p....F.C"
"12124","8.216209","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2499, FN=0, Flags=.p....F.C"
"12125","8.216281","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2508, FN=0, Flags=.p..R.F.C"
"12126","8.216353","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2511, FN=0, Flags=.p..R.F.C"
"12127","8.216426","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2513, FN=0, Flags=.p....F.C"
"12128","8.216536","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2514, FN=0, Flags=.p....F.C"
"12129","8.216607","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2515, FN=0, Flags=.p....F.C"
"12130","8.216681","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2516, FN=0, Flags=.p....F.C"
"12131","8.216755","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2517, FN=0, Flags=.p....F.C"
"12132","8.216831","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2518, FN=0, Flags=.p....F.C"
"12133","8.216905","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2519, FN=0, Flags=.p....F.C"
"12134","8.217016","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2520, FN=0, Flags=.p....F.C"
"12135","8.217088","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1476","QoS Data, SN=2521, FN=0, Flags=.p....F.C"
"12136","8.217161","b4:6d:83:54:99:71","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","CiscoInc_60:c7:c0","IntelCor_54:99:71","QoS Data","802.11","802.11n","1480","QoS Data, SN=2522, FN=0, Flags=.p....F.C"
"12137","8.217235","9c:1c:12:e0:dd:d1","b4:6d:83:54:99:71","","IntelCor_54:99:71 (b4:6d:83:54:99:71) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
"12138","8.217305","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2972, FN=0, Flags=.p....F.C"
"12139","8.217416","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2973, FN=0, Flags=.p....F.C"
"12140","8.217488","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2974, FN=0, Flags=.p....F.C"
"12141","8.217561","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2975, FN=0, Flags=.p....F.C"
"12142","8.217634","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2976, FN=0, Flags=.p....F.C"
"12143","8.217707","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2977, FN=0, Flags=.p....F.C"
"12144","8.217817","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2978, FN=0, Flags=.p....F.C"
"12145","8.217890","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2979, FN=0, Flags=.p....F.C"
"12146","8.217963","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2980, FN=0, Flags=.p....F.C"
"12147","8.218035","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2981, FN=0, Flags=.p....F.C"
"12148","8.218108","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2982, FN=0, Flags=.p....F.C"
"12149","8.218219","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2983, FN=0, Flags=.p....F.C"
"12150","8.218291","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2984, FN=0, Flags=.p....F.C"
"12151","8.218363","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2985, FN=0, Flags=.p....F.C"
"12152","8.218434","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2986, FN=0, Flags=.p....F.C"
"12153","8.218509","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2987, FN=0, Flags=.p....F.C"
"12154","8.218628","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2988, FN=0, Flags=.p....F.C"
"12155","8.218703","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2989, FN=0, Flags=.p....F.C"
"12156","8.218778","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1520","QoS Data, SN=2990, FN=0, Flags=.p....F.C"
"12157","8.218854","4c:7c:5f:33:b9:74","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","CiscoInc_60:c7:c0","Apple_33:b9:74","QoS Data","802.11","802.11n","1524","QoS Data, SN=2991, FN=0, Flags=.p....F.C"
"12158","8.218929","9c:1c:12:e0:dd:d1","4c:7c:5f:33:b9:74","","Apple_33:b9:74 (4c:7c:5f:33:b9:74) (TA)","ArubaNet_e0:dd:d1 (9c:1c:12:e0:dd:d1) (RA)","802.11 Block Ack","802.11","802.11a","57","802.11 Block Ack, Flags=........C"
